tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
2126319,1,34072,Variovorax sp. PMC12,"",bacteria,false,,,,2.8622622175662755,1,,,94.186,86.0,10^-39.2952,,,,,,,,,,,,,,,,,,0
1871043,1,34072,Variovorax sp.,"",bacteria,false,,,,,,,,,,,,,,,,11.449048870265102,4,,,91.7693,70.0,10^-35.916,,,,,,0
1034889,1,34072,Variovorax sp. HW608,"",bacteria,false,,,,8.586786652698827,3,,,84.237,192.0,10^-46.8312,,,,,,5.724524435132551,2,,,77.25,46.5,10^-12.6362,,,,,,0
662548,1,34072,Variovorax sp. RA8,"",bacteria,false,,,,2.8622622175662755,1,,,86.111,144.0,10^-58.2846,,,,,,,,,,,,,,,,,,0
434014,1,34072,Variovorax sp. PBL-E5,"",bacteria,false,,,,2.8622622175662755,1,,,90.769,65.0,10^-23.6346,,,,,,,,,,,,,,,,,,0
34073,1,34072,Variovorax paradoxus,"",bacteria,false,,,,17.173573305397653,6,,,85.3323,124.667,10^-48.7548,,,,,,,,,,,,,,,,,,0
33057,2,33057,Thauera,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,63.0,46.0,10^-5.73755,,,,,[76113],0
76113,1,33057,Thauera terpenica,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,63.0,46.0,10^-5.73755,,,,,,0
32008,2,32008,Burkholderia,"",bacteria,false,,,,2.8622622175662755,1,,,91.463,82.0,10^-33.8265,,,,,,11.449048870265102,4,,,78.1,35.75,10^-11.466,,,,,"[482957, 95486, 87883, 28095]",1
482957,1,32008,Burkholderia lata,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,97.8,46.0,10^-21.1986,,,,,,0
95486,1,32008,Burkholderia cenocepacia,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,94.6,37.0,10^-16.426,,,,,,1
87883,1,32008,Burkholderia multivorans,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,60.0,30.0,10^-4.11976,,,,,,0
28095,1,32008,Burkholderia gladioli,"",bacteria,false,,,,2.8622622175662755,1,,,91.463,82.0,10^-33.8265,,,,,,,,,,,,,,,,,,0
29580,2,29580,Janthinobacterium,"",bacteria,false,,,,2.8622622175662755,1,,,92.5,40.0,10^-10.8079,,,,,,,,,,,,,,,,,[29581],0
29581,1,29580,Janthinobacterium lividum,"",bacteria,false,,,,2.8622622175662755,1,,,92.5,40.0,10^-10.8079,,,,,,,,,,,,,,,,,,0
28231,2,28231,Geobacter,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,64.286,84.0,10^-31.9066,,,,,[28232],0
28232,1,28231,Geobacter metallireducens,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,64.286,84.0,10^-31.9066,,,,,,0
28067,2,28067,Rubrivivax,"",bacteria,false,,,,2.8622622175662755,1,,,90.511,137.0,10^-63.1095,,,,,,31.48488439322903,11,,,90.1191,63.2222,10^-32.0749,,,,,"[50259, 28068]",0
50259,1,28067,Rubrivivax sp.,"",bacteria,false,,,,,,,,,,,,,,,,31.48488439322903,11,,,90.1191,63.2222,10^-32.0749,,,,,,0
28068,1,28067,Rubrivivax gelatinosus,"",bacteria,false,,,,2.8622622175662755,1,,,90.511,137.0,10^-63.1095,,,,,,,,,,,,,,,,,,0
13687,2,13687,Sphingomonas,"",bacteria,false,,,,5.724524435132551,2,,,94.444,54.0,10^-13.8386,,,,,,,,,,,,,,,,,[2492837],0
2492837,1,13687,Sphingomonas sp. C8-2,"",bacteria,false,,,,5.724524435132551,2,,,94.444,54.0,10^-13.8386,,,,,,,,,,,,,,,,,,0
12916,2,12916,Acidovorax,"",bacteria,false,,,,17.173573305397653,6,,,98.0405,187.333,10^-99.8014,,,,,,20.03583552296393,7,,,92.0429,47.4286,10^-18.1123,,,,,"[2699468, 1970312, 1813946, 1660086, 721785, 358220, 47920]",0
2699468,1,12916,Acidovorax sp. 210-6,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,80.9,47.0,10^-13.8996,,,,,,0
1970312,1,12916,Acidovorax sp. 35-64-16,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,87.2,47.0,10^-16.7595,,,,,,0
1813946,1,12916,Acidovorax sp. GW101-3H11,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,78.3,46.0,10^-13.0867,,,,,,0
1660086,1,12916,Acidovorax sp. SCN 65-28,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,100.0,48.0,10^-22.0155,,,,,,0
721785,1,12916,Acidovorax ebreus,"",bacteria,false,,,,5.724524435132551,2,,,99.259,270.0,10^-135.5,,,,,,,,,,,,,,,,,,0
358220,1,12916,Acidovorax sp. KKS102,"",bacteria,false,,,,11.449048870265102,4,,,97.4313,146.0,10^-81.952,,,,,,5.724524435132551,2,,,100.0,48.0,10^-19.5427,,,,,,0
47920,1,12916,Acidovorax delafieldii,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,97.9,48.0,10^-21.9393,,,,,,0
6268,2,6268,Anisakis,"",eukaryota,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,91.5,47.0,10^-23.5157,,,,,[6269],1
6269,1,6268,Anisakis simplex,herring worm,eukaryota,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,91.5,47.0,10^-23.5157,,,,,,1
4753,2,4753,Pneumocystis,"",eukaryota,false,,,,17.173573305397653,6,,,100.0,145.833,10^-86.7558,,,,,,,,,,,,,,,,,[42068],1
42068,1,4753,Pneumocystis jirovecii,"",eukaryota,false,,,,17.173573305397653,6,,,100.0,145.833,10^-86.7558,,,,,,,,,,,,,,,,,,1
4512,2,4512,Hordeum,"",eukaryota,false,,,,5.724524435132551,2,,,96.61,59.0,10^-25.049,,,,,,,,,,,,,,,,,[4513],0
4513,1,4512,Hordeum vulgare,"",eukaryota,false,,,,5.724524435132551,2,,,96.61,59.0,10^-25.049,,,,,,,,,,,,,,,,,,0
3869,2,3869,Lupinus,"",eukaryota,false,,,,,,,,,,,,,,,,17.173573305397653,6,1,6,76.667,60.0,10^-27.6968,,,,,[3870],0
3870,1,3869,Lupinus albus,white lupine,eukaryota,false,,,,,,,,,,,,,,,,17.173573305397653,6,1,6,76.667,60.0,10^-27.6968,,,,,,0
2425,2,2425,Teredinibacter,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,84.4,45.0,10^-14.6946,,,,,[2426],0
2426,1,2425,Teredinibacter turnerae,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,84.4,45.0,10^-14.6946,,,,,,0
2053,2,2053,Gordonia,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,58.8,34.0,10^-3.80134,,,,,[1517702],0
1517702,1,2053,Gordonia jinhuaensis,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,58.8,34.0,10^-3.80134,,,,,,0
2034,2,2034,Curtobacterium,"",bacteria,false,,,,8.586786652698827,3,,,95.318,299.0,10^-131.008,,,,,,,,,,,,,,,,,[2035],0
2035,1,2034,Curtobacterium flaccumfaciens,"",bacteria,false,,,,8.586786652698827,3,,,95.318,299.0,10^-131.008,,,,,,,,,,,,,,,,,,0
1883,2,1883,Streptomyces,"",bacteria,false,,,,5.724524435132551,2,,,92.222,84.0,10^-35.8886,,,,,,5.724524435132551,2,,,88.0,38.0,10^-11.4584,,,,,"[2563099, 1940758, 67267, 66871]",0
2563099,1,1883,Streptomyces sp. A0592,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,88.9,45.0,10^-16.5391,,,,,,0
1940758,1,1883,Streptomyces sp. MH60,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,87.1,31.0,10^-6.37779,,,,,,0
67267,1,1883,Streptomyces alboflavus,"",bacteria,false,,,,2.8622622175662755,1,,,92.381,105.0,10^-48.129,,,,,,,,,,,,,,,,,,0
66871,1,1883,Streptomyces aureoverticillatus,"",bacteria,false,,,,2.8622622175662755,1,,,92.063,63.0,10^-23.6481,,,,,,,,,,,,,,,,,,0
1827,2,1827,Rhodococcus,"",bacteria,false,,,,5.724524435132551,2,,,100.0,146.0,10^-87.0984,,,,,,5.724524435132551,2,,,86.35,46.0,10^-15.6635,,,,,"[1736319, 1302308, 260936, 1828]",0
1736319,1,1827,Rhodococcus sp. Leaf278,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,100.0,48.0,10^-19.3152,,,,,,0
1302308,1,1827,Rhodococcus sp. P1Y,"",bacteria,false,,,,2.8622622175662755,1,,,100.0,146.0,10^-87.0984,,,,,,,,,,,,,,,,,,0
260936,1,1827,Rhodococcus sp. RD6.2,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,72.7,44.0,10^-12.0119,,,,,,0
1828,1,1827,Rhodococcus fascians,"",bacteria,false,,,,2.8622622175662755,1,,,100.0,146.0,10^-87.0984,,,,,,,,,,,,,,,,,,0
1763,2,1763,Mycobacterium,"",bacteria,false,,,,2.8622622175662755,1,,,93.878,49.0,10^-16.8954,,,,,,2.8622622175662755,1,,,88.5,26.0,10^-5.14327,,,,,"[292462, 1773]",1
292462,1,1763,Mycobacterium florentinum,"",bacteria,false,,,,2.8622622175662755,1,,,93.878,49.0,10^-16.8954,,,,,,,,,,,,,,,,,,0
1773,1,1763,Mycobacterium tuberculosis,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,88.5,26.0,10^-5.14327,,,,,,1
1654,2,1654,Actinomyces,"",bacteria,false,,,,2.8622622175662755,1,,,94.872,39.0,10^-11.5051,,,,,,,,,,,,,,,,,[2079536],0
2079536,1,1654,Actinomyces sp. Z16,"",bacteria,false,,,,2.8622622175662755,1,,,94.872,39.0,10^-11.5051,,,,,,,,,,,,,,,,,,0
1645,2,1645,Renibacterium,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,70.2,47.0,10^-11.0438,,,,,[1646],0
1646,1,1645,Renibacterium salmoninarum,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,70.2,47.0,10^-11.0438,,,,,,0
1386,2,1386,Bacillus,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,57.5,40.0,10^-3.97062,,,,,[1423],0
1423,1,1386,Bacillus subtilis,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,57.5,40.0,10^-3.97062,,,,,,0
1357,2,1357,Lactococcus,lactic streptococci,bacteria,false,,,,,,,,,,,,,,,,11.449048870265102,4,,,85.7,21.0,10^-3.20831,,,,,[1358],0
1358,1,1357,Lactococcus lactis,"",bacteria,false,,,,,,,,,,,,,,,,11.449048870265102,4,,,85.7,21.0,10^-3.20831,,,,,,0
1301,2,1301,Streptococcus,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,97.9,48.0,10^-22.4041,,,,,[1579343],0
1579343,1,1301,Streptococcus sp. 263_SSPC,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,97.9,48.0,10^-22.4041,,,,,,0
1269,2,1269,Micrococcus,"",bacteria,false,,,,2.8622622175662755,1,,,100.0,113.0,10^-64.5655,,,,,,280.50169732149504,98,1,98,98.765,81.0,10^-51.585,,,,,"[455343, 1271]",0
455343,1,1269,Micrococcus endophyticus,"",bacteria,false,,,,,,,,,,,,,,,,280.50169732149504,98,1,98,98.765,81.0,10^-51.585,,,,,,0
1271,1,1269,Micrococcus sp.,"",bacteria,false,,,,2.8622622175662755,1,,,100.0,113.0,10^-64.5655,,,,,,,,,,,,,,,,,,0
816,2,816,Bacteroides,"",bacteria,false,,,,,,,,,,,,,,,,17.173573305397653,6,1,6,96.296,108.0,10^-70.8861,,,,,[817],0
817,1,816,Bacteroides fragilis,"",bacteria,false,,,,,,,,,,,,,,,,17.173573305397653,6,1,6,96.296,108.0,10^-70.8861,,,,,,0
642,2,642,Aeromonas,"",bacteria,false,,,,2.8622622175662755,1,,,89.062,64.0,10^-21.5828,,,,,,,,,,,,,,,,,[644],1
644,1,642,Aeromonas hydrophila,"",bacteria,false,,,,2.8622622175662755,1,,,89.062,64.0,10^-21.5828,,,,,,,,,,,,,,,,,,1
613,2,613,Serratia,"",bacteria,false,,,,11.449048870265102,4,,,97.4313,146.0,10^-81.952,,,,,,11.449048870265102,4,,,98.875,42.75,10^-20.7471,,,,,"[82995, 615, 614]",1
82995,1,613,Serratia grimesii,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,97.6,41.0,10^-21.1549,,,,,,0
615,1,613,Serratia marcescens,"",bacteria,false,,,,5.724524435132551,2,,,97.945,146.0,10^-82.9813,,,,,,2.8622622175662755,1,,,97.9,48.0,10^-22.3116,,,,,,1
614,1,613,Serratia liquefaciens,"",bacteria,false,,,,5.724524435132551,2,,,96.9175,146.0,10^-80.9227,,,,,,5.724524435132551,2,,,100.0,41.0,10^-19.7609,,,,,,0
586,2,586,Providencia,"",bacteria,false,,,,2.8622622175662755,1,,,97.945,146.0,10^-82.9813,,,,,,5.724524435132551,2,,,100.0,22.0,10^-7.49485,,,,,[587],1
587,1,586,Providencia rettgeri,"",bacteria,false,,,,2.8622622175662755,1,,,97.945,146.0,10^-82.9813,,,,,,5.724524435132551,2,,,100.0,22.0,10^-7.49485,,,,,,1
570,2,570,Klebsiella,"",bacteria,false,,,,681.2184077807736,238,3,231,94.3162,344.79,10^-144.417,,,,,,658.3203100402434,230,2,225,88.7861,99.9167,10^-59.3669,,,,,"[573, 571]",2
573,1,570,Klebsiella pneumoniae,"",bacteria,false,,,,681.2184077807736,238,3,231,94.3162,344.79,10^-144.417,,,,,,655.4580478226771,229,2,225,88.7234,100.207,10^-59.5541,,,,,,1
571,1,570,Klebsiella oxytoca,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,100.0,48.0,10^-25.8729,,,,,,1
561,2,561,Escherichia,"",bacteria,false,,,,518.0694613794959,181,2,159,99.8953,647.373,10^-236.306,,,,,,546.6920835551587,191,3,168,95.4059,177.963,10^-121.572,,,,,[562],1
562,1,561,Escherichia coli,"",bacteria,false,,,,518.0694613794959,181,2,159,99.8953,647.373,10^-236.306,,,,,,546.6920835551587,191,3,168,95.4059,177.963,10^-121.572,,,,,,1
547,2,547,Enterobacter,"",bacteria,false,,,,2.8622622175662755,1,,,100.0,146.0,10^-87.0984,,,,,,,,,,,,,,,,,[1560339],0
1560339,1,547,Enterobacter sp. E20,"",bacteria,false,,,,2.8622622175662755,1,,,100.0,146.0,10^-87.0984,,,,,,,,,,,,,,,,,,0
535,2,535,Chromobacterium,"",bacteria,false,,,,2.8622622175662755,1,,,85.827,127.0,10^-49.4187,,,,,,,,,,,,,,,,,[2059672],0
2059672,1,535,Chromobacterium sp. ATCC 53434,"",bacteria,false,,,,2.8622622175662755,1,,,85.827,127.0,10^-49.4187,,,,,,,,,,,,,,,,,,0
469,2,469,Acinetobacter,"",bacteria,false,,,,5.724524435132551,2,,,99.6575,146.0,10^-86.4122,,,,,,8.586786652698827,3,,,88.8667,45.0,10^-20.6773,,,,,"[2545797, 2136182, 1636603, 28090]",0
2545797,1,469,Acinetobacter sp. FDAARGOS_724,"",bacteria,false,,,,2.8622622175662755,1,,,99.315,146.0,10^-85.726,,,,,,,,,,,,,,,,,,0
2136182,1,469,Acinetobacter cumulans,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,83.3,48.0,10^-23.5346,,,,,,0
1636603,1,469,Acinetobacter sp. ACNIH1,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,100.0,39.0,10^-14.9626,,,,,,0
28090,1,469,Acinetobacter lwoffii,"",bacteria,false,,,,2.8622622175662755,1,,,100.0,146.0,10^-87.0984,,,,,,,,,,,,,,,,,,0
379,2,379,Rhizobium,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,93.75,32.0,10^-16.4855,,,,,[398],0
398,1,379,Rhizobium tropici,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,93.75,32.0,10^-16.4855,,,,,,0
374,2,374,Bradyrhizobium,"",bacteria,false,,,,51.52071991619296,18,,,91.2086,134.875,10^-50.2023,,,,,,34.347146610795306,12,,,95.6934,53.4,10^-26.8471,,,,,"[2057741, 1755647, 1680160, 1571195, 1404888, 1355477, 1325120, 1325083, 1230476, 1197460, 418599, 83637, 83627, 29448]",0
2057741,1,374,Bradyrhizobium sp. SK17,"",bacteria,false,,,,11.449048870265102,4,,,87.9177,217.5,10^-62.74,,,,,,,,,,,,,,,,,,0
1755647,1,374,Bradyrhizobium macuxiense,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,100.0,48.0,10^-19.5884,,,,,,0
1680160,1,374,Bradyrhizobium sp. NAS96.2,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,100.0,48.0,10^-20.289,,,,,,0
1571195,1,374,Bradyrhizobium sp. Leo121,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,95.8,48.0,10^-23.807,,,,,,0
1404888,1,374,Bradyrhizobium sp. 1(2017),"",bacteria,false,,,,2.8622622175662755,1,,,88.235,68.0,10^-22.9288,,,,,,,,,,,,,,,,,,0
1355477,1,374,Bradyrhizobium diazoefficiens,"",bacteria,false,,,,2.8622622175662755,1,,,91.667,84.0,10^-35.1884,,,,,,,,,,,,,,,,,,0
1325120,1,374,Bradyrhizobium sp. CCBAU 53421,"",bacteria,false,,,,14.311311087831378,5,,,90.3433,128.667,10^-59.7147,,,,,,,,,,,,,,,,,,0
1325083,1,374,Bradyrhizobium sp. CCBAU 21365,"",bacteria,false,,,,2.8622622175662755,1,,,97.436,39.0,10^-12.8775,,,,,,,,,,,,,,,,,,0
1230476,1,374,Bradyrhizobium sp. DFCI-1,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,100.0,48.0,10^-27.0,,,,,,0
1197460,1,374,Bradyrhizobium sp. 6(2017),"",bacteria,false,,,,11.449048870265102,4,,,94.7393,124.75,10^-53.8669,,,,,,,,,,,,,,,,,,0
418599,1,374,Bradyrhizobium sp. UFLA03-84,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,100.0,48.0,10^-22.8402,,,,,,0
83637,1,374,Bradyrhizobium genosp. L,"",bacteria,false,,,,2.8622622175662755,1,,,96.25,80.0,10^-37.9543,,,,,,,,,,,,,,,,,,0
83627,1,374,Bradyrhizobium genosp. B,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,82.667,75.0,10^-40.6498,,,,,,0
29448,1,374,Bradyrhizobium elkanii,"",bacteria,false,,,,2.8622622175662755,1,,,84.091,132.0,10^-48.7158,,,,,,,,,,,,,,,,,,0
338,2,338,Xanthomonas,"",bacteria,false,,,,5.724524435132551,2,,,87.4025,93.5,10^-34.7998,,,,,,5.724524435132551,2,,,69.0,43.5,10^-11.7089,,,,,"[1985254, 347, 346]",0
1985254,1,338,Xanthomonas phaseoli,"",bacteria,false,,,,2.8622622175662755,1,,,84.0,100.0,10^-33.7403,,,,,,,,,,,,,,,,,,0
347,1,338,Xanthomonas oryzae,"",bacteria,false,,,,2.8622622175662755,1,,,90.805,87.0,10^-35.8593,,,,,,,,,,,,,,,,,,0
346,1,338,Xanthomonas citri,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,69.0,43.5,10^-11.7089,,,,,,0
286,2,286,Pseudomonas,"",bacteria,false,,,,20.03583552296393,7,,,91.2061,137.143,10^-53.3202,,,,,,14.311311087831378,5,,,98.278,58.0,10^-34.0919,,,,,"[137658, 46680, 303, 287]",2
137658,1,286,Pseudomonas indica,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,93.8,48.0,10^-20.7747,,,,,,0
46680,1,286,Pseudomonas nitroreducens,"",bacteria,false,,,,2.8622622175662755,1,,,92.308,52.0,10^-17.5558,,,,,,,,,,,,,,,,,,0
303,1,286,Pseudomonas putida,"",bacteria,false,,,,2.8622622175662755,1,,,88.095,84.0,10^-31.0712,,,,,,,,,,,,,,,,,,1
287,1,286,Pseudomonas aeruginosa,"",bacteria,false,,,,14.311311087831378,5,,,91.608,164.8,10^-64.9229,,,,,,11.449048870265102,4,,,99.3975,60.5,10^-37.4212,,,,,,1
283,2,283,Comamonas,"",bacteria,false,,,,5.724524435132551,2,,,90.8745,107.0,10^-47.4607,,,,,,2.8622622175662755,1,,,89.6,48.0,10^-19.3224,,,,,"[2735902, 1562974, 285]",0
2735902,1,283,Comamonas sp. B9U6D,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,89.6,48.0,10^-19.3224,,,,,,0
1562974,1,283,Comamonas piscis,"",bacteria,false,,,,2.8622622175662755,1,,,90.141,71.0,10^-26.341,,,,,,,,,,,,,,,,,,0
285,1,283,Comamonas testosteroni,"",bacteria,false,,,,2.8622622175662755,1,,,91.608,143.0,10^-68.5804,,,,,,,,,,,,,,,,,,0
222,2,222,Achromobacter,"",bacteria,false,,,,11.449048870265102,4,,,98.6145,243.5,10^-118.322,,,,,,11.449048870265102,4,,,98.5915,66.0,10^-24.4966,,,,,"[85698, 72557]",1
85698,1,222,Achromobacter xylosoxidans,"",bacteria,false,,,,11.449048870265102,4,,,98.6145,243.5,10^-118.322,,,,,,5.724524435132551,2,,,100.0,61.0,10^-21.4572,,,,,,1
72557,1,222,Achromobacter ruhlandii,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,97.183,71.0,10^-27.5361,,,,,,0
88,2,88,Leptothrix,"",bacteria,false,,,,5.724524435132551,2,,,93.659,205.0,10^-80.4855,,,,,,,,,,,,,,,,,[34029],0
34029,1,88,Leptothrix cholodnii,"",bacteria,false,,,,5.724524435132551,2,,,93.659,205.0,10^-80.4855,,,,,,,,,,,,,,,,,,0
47,2,47,Archangium,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,71.233,73.0,10^-30.7212,,,,,[48],0
48,1,47,Archangium gephyra,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,71.233,73.0,10^-30.7212,,,,,,0
22,2,22,Shewanella,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,100.0,46.0,10^-20.5513,,,,,[558541],0
558541,1,22,Shewanella chilikensis,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,100.0,46.0,10^-20.5513,,,,,,0
-200,2,-200,all taxa with neither family nor genus classification,,,false,,,,415.02802154711,145,4,125,99.0013,1018.3,10^-250.473,,,,,,249.01681292826598,87,,,87.8971,47.8353,10^-18.9671,,,,,"[2718480, 2573034, 2201069, 2162548, 2038652, 2035813, 2015567, 1913989, 1898104, 1891241, 1891238, 1852815, 1776979, 413882, 155900, 77133, -100]",0
2718480,1,-200,Phage 67_12,"",viruses,true,,,,2.8622622175662755,1,,,100.0,44.0,10^-17.6284,,,,,,,,,,,,,,,,,,0
2573034,1,-200,Cloning vector pET28A-blaSFC-1,"",,false,,,,17.173573305397653,6,1,6,100.0,330.0,10^-28.791,,,,,,,,,,,,,,,,,,0
2201069,1,-200,Cloning vector GAANTRY B donor GUS,"",,false,,,,280.50169732149504,98,1,98,100.0,1371.0,10^-307.653,,,,,,,,,,,,,,,,,,0
2162548,1,-200,Bacteroidetes bacterium AG-339-O17,"",bacteria,false,,,,2.8622622175662755,1,,,87.963,108.0,10^-43.3134,,,,,,,,,,,,,,,,,,0
2038652,1,-200,Cloning vector pNUversa,"",,false,,,,34.347146610795306,12,1,12,99.777,448.0,10^-307.653,,,,,,,,,,,,,,,,,,0
2035813,1,-200,Sphingobacteriia bacterium,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,96.8,43.0,10^-18.4862,,,,,,0
2015567,1,-200,Burkholderiales bacterium PBB5,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,100.0,48.0,10^-21.71,,,,,,0
1913989,1,-200,Gammaproteobacteria bacterium,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,83.35,48.0,10^-14.6627,,,,,,0
1898104,1,-200,Bacteroidetes bacterium,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,83.3,48.0,10^-18.6421,,,,,,0
1891241,1,-200,Betaproteobacteria bacterium,"",bacteria,false,,,,,,,,,,,,,,,,5.724524435132551,2,,,80.952,84.0,10^-43.4881,,,,,,0
1891238,1,-200,Burkholderiales bacterium,"",bacteria,false,,,,,,,,,,,,,,,,54.382982133759235,19,,,91.8588,55.5263,10^-26.2238,,,,,,0
1852815,1,-200,Bacteroidetes bacterium ADurb.BinA012,"",bacteria,false,,,,,,,,,,,,,,,,8.586786652698827,3,,,77.778,72.0,10^-34.2104,,,,,,0
1776979,1,-200,uncultured bacterium UPO54,"",bacteria,false,,,,2.8622622175662755,1,,,80.488,123.0,10^-38.4537,,,,,,,,,,,,,,,,,,0
413882,1,-200,[Polyangium] brachysporum,"",bacteria,false,,,,11.449048870265102,4,,,90.9352,118.75,10^-43.7067,,,,,,,,,,,,,,,,,,0
155900,1,-200,uncultured organism,"",,false,,,,8.586786652698827,3,,,93.7077,141.0,10^-53.0386,,,,,,,,,,,,,,,,,,0
77133,1,-200,uncultured bacterium,"",bacteria,false,,,,54.382982133759235,19,1,9,97.2682,228.0,10^-110.499,,,,,,,,,,,,,,,,,,0
-100,1,-200,all taxa with neither family nor genus classification,,,false,,,,,,,,,,,,,,,,163.14894640127773,57,,,87.0382,42.7091,10^-14.8672,,,,,,0
-200075682,2,-200075682,non-genus-specific reads in family Oxalobacteraceae,,bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,100.0,48.0,10^-26.5884,,,,,[1871070],0
1871070,1,-200075682,Oxalobacteraceae bacterium,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,100.0,48.0,10^-26.5884,,,,,,0
-200541000,2,-200541000,non-genus-specific reads in family Ruminococcaceae,,bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,75.0,44.0,10^-13.0343,,,,,[1535],0
1535,1,-200541000,[Clostridium] leptum,"",bacteria,false,,,,,,,,,,,,,,,,2.8622622175662755,1,,,75.0,44.0,10^-13.0343,,,,,,0
